Id,Label,movies_credited,degree,weighted_degree
Shannon Elizabeth,Shannon Elizabeth,7,12,14
Jim Gaffigan,Jim Gaffigan,6,12,12
Michael Mosley,Michael Mosley,1,2,2
Richard T. Jones,Richard T. Jones,3,6,6
Alex Jennings,Alex Jennings,2,4,4
Lucy Gordon,Lucy Gordon,1,2,2
Wendell Pierce,Wendell Pierce,5,8,10
Austin Nichols,Austin Nichols,3,6,6
Brooke Shields,Brooke Shields,3,6,6
Matt Prokop,Matt Prokop,2,4,4
Cariba Heine,Cariba Heine,1,2,2
Richard Brancatisano,Richard Brancatisano,1,2,2
Lysette Anthony,Lysette Anthony,1,2,2
Christopher Rich,Christopher Rich,1,2,2
Dann Florek,Dann Florek,1,2,2
Rosanna Arquette,Rosanna Arquette,4,8,8
Jason Behr,Jason Behr,1,2,2
Michiel Huisman,Michiel Huisman,4,8,8
Bashar Rahal,Bashar Rahal,3,6,6
Shawn Doyle,Shawn Doyle,1,2,2
Lela Rochon,Lela Rochon,1,2,2
Paul Sorvino,Paul Sorvino,12,24,24
Ray Nicholas,Ray Nicholas,1,2,2
Maurice Compte,Maurice Compte,2,2,4
Benno Fürmann,Benno Fürmann,2,4,4
Jade Kindar-Martin,Jade Kindar-Martin,1,2,2
Soleyman Pierini,Soleyman Pierini,1,2,2
Angus Macfadyen,Angus Macfadyen,2,4,4
Lee Arenberg,Lee Arenberg,1,2,2
Marley Shelton,Marley Shelton,6,12,12
Warren Brown,Warren Brown,1,2,2
Rie Rasmussen,Rie Rasmussen,1,2,2
Isabelle Carré,Isabelle Carré,1,2,2
Jeffrey Dover,Jeffrey Dover,1,2,2
Jeremy W. Auman,Jeremy W. Auman,1,2,2
Tobey Maguire,Tobey Maguire,1,2,2
Eduard Fernández,Eduard Fernández,1,2,2
Hanaa Bouchaib,Hanaa Bouchaib,1,2,2
Maricel Álvarez,Maricel Álvarez,1,2,2
Beverly D'Angelo,Beverly D'Angelo,10,20,20
Aml Ameen,Aml Ameen,1,2,2
Jacob Latimore,Jacob Latimore,1,2,2
June Diane Raphael,June Diane Raphael,1,2,2
Melissa McMeekin,Melissa McMeekin,2,4,4
Ellen Burstyn,Ellen Burstyn,10,17,20
Hudson Leick,Hudson Leick,1,2,2
Kevin J. O'Connor,Kevin J. O'Connor,2,4,4
Sami Gayle,Sami Gayle,1,2,2
Rumi Hiiragi,Rumi Hiiragi,1,2,2
Yuria Nara,Yuria Nara,1,2,2
Yûki Amami,Yûki Amami,1,2,2
Hayley Lovitt,Hayley Lovitt,1,2,2
Melissa Benoist,Melissa Benoist,3,6,6
Tiago Riani,Tiago Riani,1,2,2
Eva Marie Saint,Eva Marie Saint,2,4,4
Vincent Perez,Vincent Perez,2,4,4
Fana Mokoena,Fana Mokoena,1,2,2
Terry Pheto,Terry Pheto,4,8,8
Tony Kgoroge,Tony Kgoroge,1,2,2
Brianne Brozey,Brianne Brozey,1,2,2
Joe Ochman,Joe Ochman,1,2,2
Kyle Hebert,Kyle Hebert,1,2,2
Dato Bakhtadze,Dato Bakhtadze,1,2,2
Veronika Vernadskaya,Veronika Vernadskaya,1,2,2
Ryan Guzman,Ryan Guzman,3,6,6
Stephen Boss,Stephen Boss,2,4,4
Rachel Blanchard,Rachel Blanchard,5,8,10
Chris Ellis,Chris Ellis,1,2,2
Eddie Jemison,Eddie Jemison,2,4,4
Marco St. John,Marco St. John,2,4,4
Robert John Burke,Robert John Burke,3,6,6
Kenny Baker,Kenny Baker,4,6,8
Ryan Kruger,Ryan Kruger,1,2,2
David Kross,David Kross,2,4,4
Susanne Lothar,Susanne Lothar,1,2,2
David Gallagher,David Gallagher,2,4,4
Kyra Sedgwick,Kyra Sedgwick,5,8,10
Héctor Jiménez,Héctor Jiménez,3,6,6
Steve Bannos,Steve Bannos,1,2,2
Wendi McLendon-Covey,Wendi McLendon-Covey,3,6,6
Portia Doubleday,Portia Doubleday,3,4,6
Cas Anvar,Cas Anvar,4,8,8
Russell Peters,Russell Peters,2,4,4
Danny Nucci,Danny Nucci,1,2,2
Illeana Douglas,Illeana Douglas,5,10,10
Michael DeLorenzo,Michael DeLorenzo,1,2,2
Judy Davis,Judy Davis,5,10,10
Julian Richings,Julian Richings,9,18,18
John Belushi,John Belushi,3,6,6
Holmes Osborne,Holmes Osborne,2,4,4
Ken Howard,Ken Howard,3,6,6
Kyle Schmid,Kyle Schmid,3,6,6
Pat Hingle,Pat Hingle,1,2,2
Roberts Blossom,Roberts Blossom,2,4,4
Mike Doyle,Mike Doyle,1,2,2
Nora Dunn,Nora Dunn,3,6,6
Marc Anthony,Marc Anthony,1,2,2
Sonja Sohn,Sonja Sohn,2,4,4
Andrea Martin,Andrea Martin,5,9,10
George Kennedy,George Kennedy,7,11,14
Rollo Weeks,Rollo Weeks,1,2,2
Simon Callow,Simon Callow,4,8,8
Jean Louisa Kelly,Jean Louisa Kelly,1,2,2
Doug Cockle,Doug Cockle,1,2,2
Hope Davis,Hope Davis,10,20,20
Brian McNamara,Brian McNamara,1,2,2
Peter Jason,Peter Jason,2,4,4
Chita Rivera,Chita Rivera,1,2,2
Jayne Eastwood,Jayne Eastwood,2,4,4
Joey Lauren Adams,Joey Lauren Adams,5,9,10
Dillon Casey,Dillon Casey,1,2,2
Lucas Bryant,Lucas Bryant,1,2,2
Carel Struycken,Carel Struycken,1,2,2
Heather Matarazzo,Heather Matarazzo,4,8,8
Rodger Bumpass,Rodger Bumpass,1,2,2
Spencer Treat Clark,Spencer Treat Clark,3,6,6
Tom Guiry,Tom Guiry,2,4,4
Mike Colter,Mike Colter,3,6,6
Bern Cohen,Bern Cohen,1,2,2
Yetta Gottesman,Yetta Gottesman,1,2,2
Casey Kasem,Casey Kasem,1,2,2
Melinda Dillon,Melinda Dillon,2,4,4
Chris Lowell,Chris Lowell,1,2,2
Howard Hesseman,Howard Hesseman,1,2,2
June Squibb,June Squibb,1,2,2
Cory Hardrict,Cory Hardrict,1,2,2
Daniel Rindress-Kay,Daniel Rindress-Kay,1,2,2
Vincent Leclerc,Vincent Leclerc,1,2,2
Tracie Thoms,Tracie Thoms,1,2,2
Christine Cavanaugh,Christine Cavanaugh,2,4,4
Jean Smart,Jean Smart,2,4,4
Maria Thayer,Maria Thayer,2,4,4
Zach Gilford,Zach Gilford,6,12,12
Fionnula Flanagan,Fionnula Flanagan,5,10,10
Tony Nappo,Tony Nappo,4,8,8
Antony Starr,Antony Starr,2,4,4
Bonnie Somerville,Bonnie Somerville,1,2,2
Scott Adsit,Scott Adsit,2,4,4
Christa B. Allen,Christa B. Allen,2,4,4
Audrey Fleurot,Audrey Fleurot,1,2,2
Nina Arianda,Nina Arianda,2,4,4
John Savage,John Savage,6,12,12
Raphael Sbarge,Raphael Sbarge,1,2,2
Anne Meara,Anne Meara,2,4,4
Brenda Song,Brenda Song,1,2,2
Priscilla Presley,Priscilla Presley,2,3,4
Patrick Macnee,Patrick Macnee,2,4,4
Tanya Roberts,Tanya Roberts,2,4,4
Geraldine McEwan,Geraldine McEwan,1,2,2
Mark Gatiss,Mark Gatiss,3,6,6
Peter Sallis,Peter Sallis,1,2,2
Nellie McKay,Nellie McKay,1,2,2
Frankie Muniz,Frankie Muniz,8,13,16
Alfie Allen,Alfie Allen,2,4,4
Brenda Blethyn,Brenda Blethyn,6,12,12
Luisa Ranieri,Luisa Ranieri,1,2,2
Marcia DeBonis,Marcia DeBonis,1,2,2
Kate Capshaw,Kate Capshaw,2,4,4
Ken Takakura,Ken Takakura,1,2,2
Larry David,Larry David,4,8,8
Derek Luke,Derek Luke,7,14,14
Mehcad Brooks,Mehcad Brooks,3,6,6
Bernardo Saracino,Bernardo Saracino,1,2,2
Edgar Arreola,Edgar Arreola,2,4,4
Oona Laurence,Oona Laurence,2,4,4
Emmanuelle Vaugier,Emmanuelle Vaugier,3,6,6
Facundo Lombard,Facundo Lombard,1,2,2
Sanoe Lake,Sanoe Lake,1,2,2
Christian Stolte,Christian Stolte,1,2,2
Danny Rhodes,Danny Rhodes,1,2,2
Mark Rendall,Mark Rendall,2,4,4
Megan Franich,Megan Franich,1,2,2
Method Man,Method Man,2,4,4
Yaphet Kotto,Yaphet Kotto,6,12,12
Maria Conchita Alonso,Maria Conchita Alonso,3,6,6
Richard Dawson,Richard Dawson,1,2,2
Tisha Campbell-Martin,Tisha Campbell-Martin,3,6,6
Jessica Barden,Jessica Barden,1,2,2
John Macmillan,John Macmillan,1,2,2
Vicky Krieps,Vicky Krieps,1,2,2
Jasika Nicole,Jasika Nicole,1,2,2
Yaya DaCosta,Yaya DaCosta,4,8,8
Jurnee Smollett-Bell,Jurnee Smollett-Bell,5,10,10
Alan Oppenheimer,Alan Oppenheimer,3,6,6
Tom Kane,Tom Kane,3,6,6
Katie Lowes,Katie Lowes,2,2,4
Luke Mably,Luke Mably,2,4,4
Huell Howser,Huell Howser,1,2,2
Robert Lopez,Robert Lopez,1,2,2
Cheri Oteri,Cheri Oteri,1,2,2
Graham Beckel,Graham Beckel,1,2,2
Kirk Baltz,Kirk Baltz,1,2,2
Aunjanue Ellis,Aunjanue Ellis,4,8,8
Josh Hopkins,Josh Hopkins,2,4,4
Tika Sumpter,Tika Sumpter,3,6,6
Rhys Wakefield,Rhys Wakefield,3,6,6
Dave Annable,Dave Annable,1,2,2
Jacki Weaver,Jacki Weaver,1,2,2
Aisha Hinds,Aisha Hinds,1,2,2
Daniel Stern,Daniel Stern,5,10,10
Cameron Bright,Cameron Bright,5,10,10
Drea de Matteo,Drea de Matteo,1,2,2
Hugh Dillon,Hugh Dillon,1,2,2
Stephen Baldwin,Stephen Baldwin,2,4,4
Doug E. Doug,Doug E. Doug,2,4,4
David Hewlett,David Hewlett,6,10,12
Delphine Chanéac,Delphine Chanéac,1,2,2
Sarah Polley,Sarah Polley,9,15,18
Jordan Prentice,Jordan Prentice,1,2,2
Eddie Cibrian,Eddie Cibrian,7,14,14
Lobo Sebastian,Lobo Sebastian,1,2,2
Robert Costanzo,Robert Costanzo,1,2,2
Christopher Cousins,Christopher Cousins,2,2,4
Jessica Paré,Jessica Paré,2,2,4
Mark Camacho,Mark Camacho,2,2,4
Grace Phipps,Grace Phipps,1,2,2
Reid Ewing,Reid Ewing,1,2,2
Sandra Vergara,Sandra Vergara,1,2,2
Michael Greyeyes,Michael Greyeyes,3,6,6
Texas Battle,Texas Battle,1,2,2
Christiana Leucas,Christiana Leucas,1,2,2
James Burnett,James Burnett,1,2,2
Munro Chambers,Munro Chambers,1,2,2
Stark Sands,Stark Sands,2,2,4
Terence Maynard,Terence Maynard,2,2,4
Phil LaMarr,Phil LaMarr,3,6,6
Lynda Boyd,Lynda Boyd,1,2,2
Atom Egoyan,Atom Egoyan,1,2,2
Paul Gross,Paul Gross,2,4,4
Björn Hlynur Haraldsson,Björn Hlynur Haraldsson,1,2,2
Ingvar Eggert Sigurðsson,Ingvar Eggert Sigurðsson,2,4,4
Ólafur Darri Ólafsson,Ólafur Darri Ólafsson,1,2,2
Ned Bellamy,Ned Bellamy,3,6,6
Richard Roundtree,Richard Roundtree,1,2,2
James Biberi,James Biberi,2,4,4
Emir Kusturica,Emir Kusturica,2,4,4
Saïd Taghmaoui,Saïd Taghmaoui,1,2,2
Bill Paterson,Bill Paterson,1,2,2
Lucy Boynton,Lucy Boynton,1,2,2
Nicholas Tse,Nicholas Tse,2,4,4
Toby Leonard Moore,Toby Leonard Moore,1,2,2
Holly Valance,Holly Valance,2,4,4
Sarah Carter,Sarah Carter,3,6,6
Jaycee Chan,Jaycee Chan,1,2,2
Kad Merad,Kad Merad,2,4,4
Louise Bourgoin,Louise Bourgoin,1,2,2
Sandrine Kiberlain,Sandrine Kiberlain,2,4,4
Kathy Baker,Kathy Baker,1,2,2
Patrick Lyster,Patrick Lyster,1,2,2
Tyrone Keogh,Tyrone Keogh,1,2,2
Jemima West,Jemima West,1,2,2
Konstantin Khabenskiy,Konstantin Khabenskiy,3,6,6
Sergey Garmash,Sergey Garmash,2,4,4
Chiara Caselli,Chiara Caselli,1,2,2
Birgitte Hjort Sørensen,Birgitte Hjort Sørensen,2,4,4
Hana Mae Lee,Hana Mae Lee,2,3,4
Dallas Roberts,Dallas Roberts,3,6,6
Tyler Hilton,Tyler Hilton,1,2,2
Amanda Schull,Amanda Schull,3,6,6
Kirk Acevedo,Kirk Acevedo,1,2,2
Milos Forman,Milos Forman,1,2,2
Bradley Pierce,Bradley Pierce,1,2,2
Mark Williams,Mark Williams,2,4,4
David Julian Hirsh,David Julian Hirsh,1,2,2
Dick Clark,Dick Clark,2,4,4
Jennifer Hall,Jennifer Hall,1,2,2
Hannah Spearritt,Hannah Spearritt,1,2,2
Angel Coulby,Angel Coulby,1,2,2
Jason Lewis,Jason Lewis,1,2,2
Scott Weinger,Scott Weinger,1,2,2
Neil Brown Jr.,Neil Brown Jr.,2,4,4
R. Marcos Taylor,R. Marcos Taylor,1,2,2
Amrish Puri,Amrish Puri,2,4,4
John Sessions,John Sessions,1,2,2
Enrique Iglesias,Enrique Iglesias,1,2,2
Reginald VelJohnson,Reginald VelJohnson,1,2,2
Charlie Talbert,Charlie Talbert,1,2,2
Demetri Martin,Demetri Martin,1,2,2
Eddie Cahill,Eddie Cahill,1,2,2
Kenneth Mitchell,Kenneth Mitchell,1,2,2
Alex Rocco,Alex Rocco,6,12,12
Haruma Miura,Haruma Miura,1,2,2
Shun Oguri,Shun Oguri,1,2,2
Yû Aoi,Yû Aoi,1,2,2
Rebecca De Mornay,Rebecca De Mornay,5,10,10
Topol,Topol,2,4,4
Ann Talman,Ann Talman,1,2,2
David Sparrow,David Sparrow,1,2,2
Lilli Lavine,Lilli Lavine,1,2,2
Gloria Reuben,Gloria Reuben,1,2,2
Mia Sara,Mia Sara,1,2,2
David Lyons,David Lyons,2,4,4
Mimi Kirkland,Mimi Kirkland,1,2,2
Noah Lomax,Noah Lomax,1,2,2
Larry Bagby,Larry Bagby,2,4,4
Omri Katz,Omri Katz,1,2,2
Lily Rabe,Lily Rabe,2,4,4
Deborah Twiss,Deborah Twiss,1,2,2
Elizabeth McGovern,Elizabeth McGovern,4,8,8
Dilshad Vadsaria,Dilshad Vadsaria,1,2,2
Jeri Ryan,Jeri Ryan,1,2,2
Simon Woods,Simon Woods,1,2,2
Talulah Riley,Talulah Riley,1,2,2
Sean Young,Sean Young,2,4,4
Richard Sammel,Richard Sammel,1,2,2
Tómas Lemarquis,Tómas Lemarquis,1,2,2
Antoni Corone,Antoni Corone,2,4,4
Oleg Taktarov,Oleg Taktarov,1,2,2
Ben Chaplin,Ben Chaplin,3,6,6
Bob Clendenin,Bob Clendenin,2,4,4
Philippe Labro,Philippe Labro,1,1,1
Samaire Armstrong,Samaire Armstrong,3,6,6
Mary McCormack,Mary McCormack,5,10,10
Ron Eldard,Ron Eldard,3,6,6
George Lopez,George Lopez,2,4,4
Francis Capra,Francis Capra,2,4,4
Mara Wilson,Mara Wilson,3,6,6
Dominic Flores,Dominic Flores,1,2,2
Bella Heathcote,Bella Heathcote,3,6,6
Tencho Gyalpo,Tencho Gyalpo,1,2,2
Tenzin Thuthob Tsarong,Tenzin Thuthob Tsarong,1,2,2
Tulku Jamyang Kunga Tenzin,Tulku Jamyang Kunga Tenzin,1,2,2
Fenella Woolgar,Fenella Woolgar,1,2,2
Katherine Parkinson,Katherine Parkinson,1,2,2
Donald Faison,Donald Faison,10,18,20
Eduardo Noriega,Eduardo Noriega,2,4,4
Elena Anaya,Elena Anaya,3,6,6
Kabir Bedi,Kabir Bedi,2,4,4
Louis Jourdan,Louis Jourdan,1,2,2
Steven Berkoff,Steven Berkoff,2,4,4
Harold Ramis,Harold Ramis,2,4,4
Martin Starr,Martin Starr,6,10,12
Jeffrey Markle,Jeffrey Markle,1,2,2
Sofia Vassilieva,Sofia Vassilieva,1,2,2
Richard Wilson,Richard Wilson,1,2,2
Andrew Simpson,Andrew Simpson,1,2,2
Phil Davis,Phil Davis,2,4,4
Shaun Parkes,Shaun Parkes,2,4,4
Jake McDorman,Jake McDorman,1,2,2
Matthew Settle,Matthew Settle,2,4,4
Tatyana Ali,Tatyana Ali,5,10,10
Aretha Franklin,Aretha Franklin,1,2,2
Ray Charles,Ray Charles,1,2,2
Michael Rady,Michael Rady,1,2,2
Dolly Parton,Dolly Parton,2,4,4
Jeremy Jordan,Jeremy Jordan,2,4,4
Christopher Webster,Christopher Webster,1,2,2
Peter McNicholl,Peter McNicholl,1,2,2
Sharon Small,Sharon Small,2,4,4
Ty Olsson,Ty Olsson,2,4,4
Barret Oliver,Barret Oliver,1,2,2
Art Carney,Art Carney,1,2,2
Jackie Gleason,Jackie Gleason,2,4,4
Joyce Randolph,Joyce Randolph,1,2,2
Jean Marsh,Jean Marsh,2,4,4
Piper Laurie,Piper Laurie,2,4,4
Tim Rose,Tim Rose,1,2,2
Lew Temple,Lew Temple,6,12,12
Vanesa Tomasino,Vanesa Tomasino,1,2,2
William Mapother,William Mapother,2,4,4
Junix Inocian,Junix Inocian,1,2,2
Paul Barber,Paul Barber,1,2,2
Eion Bailey,Eion Bailey,2,4,4
John Neville,John Neville,2,4,4
Amy Carson,Amy Carson,1,2,2
Joseph Kaiser,Joseph Kaiser,1,2,2
Kim-Marie Woodhouse,Kim-Marie Woodhouse,1,2,2
Julie Gonzalo,Julie Gonzalo,2,4,4
Gerry Bednob,Gerry Bednob,2,4,4
Martin Clunes,Martin Clunes,1,2,2
Boyd Holbrook,Boyd Holbrook,3,6,6
David Harbour,David Harbour,1,2,2
Jeanne Moreau,Jeanne Moreau,2,4,4
Glenn Howerton,Glenn Howerton,2,4,4
Kaitlin Olson,Kaitlin Olson,2,4,4
Rob McElhenney,Rob McElhenney,3,6,6
Dirk Bogarde,Dirk Bogarde,1,2,2
Ryan O'Neal,Ryan O'Neal,5,10,10
Wolfgang Preiss,Wolfgang Preiss,1,2,2
Carl Gilliard,Carl Gilliard,1,2,2
Robert Pine,Robert Pine,3,6,6
Suzie Plakson,Suzie Plakson,1,2,2
Keegan Connor Tracy,Keegan Connor Tracy,2,4,4
Michael Landes,Michael Landes,1,2,2
Kate Walsh,Kate Walsh,2,4,4
Larry Hankin,Larry Hankin,1,2,2
Jason George,Jason George,2,4,4
Paula Garcés,Paula Garcés,6,12,12
Brad Leland,Brad Leland,1,2,2
Todd Allen,Todd Allen,2,4,4
Seth Meyers,Seth Meyers,1,2,2
Gregory Itzin,Gregory Itzin,1,2,2
Jack Thompson,Jack Thompson,3,6,6
Pam Ferris,Pam Ferris,1,2,2
Mario Van Peebles,Mario Van Peebles,4,8,8
David Conrad,David Conrad,1,2,2
Monica Keena,Monica Keena,1,2,2
Kirstie Alley,Kirstie Alley,3,6,6
Chelsea Field,Chelsea Field,1,2,2
Jessica Wesson,Jessica Wesson,1,2,2
Paul Hogan,Paul Hogan,4,6,8
Donald Sumpter,Donald Sumpter,2,4,4
Christo Jivkov,Christo Jivkov,1,2,2
Hristo Shopov,Hristo Shopov,1,2,2
Maia Morgenstern,Maia Morgenstern,1,2,2
Matthew Lawrence,Matthew Lawrence,2,4,4
Ahney Her,Ahney Her,1,2,2
Dreama Walker,Dreama Walker,2,4,4
Luke Bracey,Luke Bracey,3,6,6
DeVaughn Nixon,DeVaughn Nixon,1,2,2
Caroline Goodall,Caroline Goodall,1,2,2
Embeth Davidtz,Embeth Davidtz,5,10,10
Jamie Blackley,Jamie Blackley,1,2,2
Agnia Ditkovskite,Agnia Ditkovskite,1,2,2
Igor Jijikine,Igor Jijikine,1,2,2
Jason Ritter,Jason Ritter,7,14,14
Katharine Isabelle,Katharine Isabelle,4,8,8
Ava Acres,Ava Acres,1,2,2
Sara Stewart,Sara Stewart,1,2,2
Ben Feldman,Ben Feldman,3,6,6
Liza Lapira,Liza Lapira,1,2,2
Ernie Reyes Jr.,Ernie Reyes Jr.,3,6,6
Kevin Nash,Kevin Nash,2,4,4
Paige Turco,Paige Turco,3,6,6
Billy Drago,Billy Drago,2,4,4
Charles Martin Smith,Charles Martin Smith,1,2,2
Bryan Callen,Bryan Callen,3,6,6
Hugh O'Conor,Hugh O'Conor,1,2,2
Leslie Caron,Leslie Caron,1,2,2
Bob Newhart,Bob Newhart,2,4,4
Gedde Watanabe,Gedde Watanabe,3,6,6
Greta Gerwig,Greta Gerwig,5,10,10
Dana Delany,Dana Delany,2,4,4
Billie Whitelaw,Billie Whitelaw,3,4,6
Lee Remick,Lee Remick,2,2,4
Patrick Troughton,Patrick Troughton,2,2,4
Chelan Simmons,Chelan Simmons,3,6,6
Gina Holden,Gina Holden,3,6,6
Jay R. Ferguson,Jay R. Ferguson,2,4,4
Riley Thomas Stewart,Riley Thomas Stewart,2,4,4
Larry the Cable Guy,Larry the Cable Guy,2,4,4
Darcy Donavan,Darcy Donavan,1,2,2
Chris Gauthier,Chris Gauthier,2,4,4
Rebecca Gayheart,Rebecca Gayheart,1,2,2
David O'Hara,David O'Hara,1,2,2
Kevin Breznahan,Kevin Breznahan,1,2,2
Paul F. Tompkins,Paul F. Tompkins,1,2,2
Flea,Flea,2,4,4
Nancy Cartwright,Nancy Cartwright,1,2,2
Eddie Griffin,Eddie Griffin,9,18,18
Katharine McPhee,Katharine McPhee,2,4,4
Keshia Knight Pulliam,Keshia Knight Pulliam,3,6,6
LisaRaye McCoy,LisaRaye McCoy,2,4,4
Gregory Alan Williams,Gregory Alan Williams,1,2,2
Oliver James,Oliver James,2,4,4
Billy Aaron Brown,Billy Aaron Brown,1,2,2
Jonathan Breck,Jonathan Breck,2,4,4
DMX,DMX,1,2,2
Alexandra Breckenridge,Alexandra Breckenridge,2,4,4
Laura Ramsey,Laura Ramsey,4,8,8
Emma de Caunes,Emma de Caunes,1,2,2
Lily Atkinson,Lily Atkinson,1,2,2
Steve Pemberton,Steve Pemberton,1,2,2
Johnny Messner,Johnny Messner,2,4,4
Nicholas Gonzalez,Nicholas Gonzalez,6,12,12
Salli Richardson-Whitfield,Salli Richardson-Whitfield,3,6,6
Aaron Staton,Aaron Staton,1,2,2
Eric Cantona,Eric Cantona,1,2,2
Fanny Ardant,Fanny Ardant,1,2,2
Alexis Arquette,Alexis Arquette,1,2,2
Park Bench,Park Bench,1,2,2
Vince Corazza,Vince Corazza,1,2,2
James Whitmore,James Whitmore,1,2,2
Joseph Cotten,Joseph Cotten,4,8,8
Richard Anderson,Richard Anderson,1,2,2
Richard Briers,Richard Briers,3,4,6
Victoria Beckham,Victoria Beckham,1,2,2
Ari Graynor,Ari Graynor,6,12,12
J.B. Smoove,J.B. Smoove,4,8,8
Kylie Bunbury,Kylie Bunbury,1,2,2
Essence Atkins,Essence Atkins,5,10,10
Jere Burns,Jere Burns,2,4,4
Linda Kozlowski,Linda Kozlowski,3,4,6
Cjon Saulsberry,Cjon Saulsberry,2,2,4
Griffin Cleveland,Griffin Cleveland,2,2,4
Amy Stewart,Amy Stewart,1,2,2
Connie Ray,Connie Ray,1,2,2
Trevor Blumas,Trevor Blumas,1,2,2
James Read,James Read,1,2,2
Tyrone Giordano,Tyrone Giordano,2,4,4
Taron Egerton,Taron Egerton,2,2,4
John Sparkes,John Sparkes,1,2,2
Justin Fletcher,Justin Fletcher,1,2,2
Kate Harbour,Kate Harbour,1,2,2
Óscar Jaenada,Óscar Jaenada,3,6,6
Don McManus,Don McManus,1,2,2
Jacob Pitts,Jacob Pitts,1,2,2
Scott Mechlowicz,Scott Mechlowicz,4,8,8
Claudia Christian,Claudia Christian,1,2,2
Nia Peeples,Nia Peeples,1,2,2
Tony Plana,Tony Plana,1,2,2
Tyler James Williams,Tyler James Williams,2,4,4
Bebe Neuwirth,Bebe Neuwirth,2,4,4
Amanda Tilson,Amanda Tilson,1,2,2
Matthew Knight,Matthew Knight,2,4,4
Gillian Jacobs,Gillian Jacobs,3,6,6
Jonathan Tucker,Jonathan Tucker,2,4,4
Sergio Calderón,Sergio Calderón,1,2,2
Emily Meade,Emily Meade,3,4,6
Zena Grey,Zena Grey,2,2,4
Chris Marquette,Chris Marquette,2,4,4
Jacob Young,Jacob Young,1,2,2
Timothy Bottoms,Timothy Bottoms,1,2,2
Paul Ben-Victor,Paul Ben-Victor,2,4,4
Zach Grenier,Zach Grenier,3,6,6
Tara Fitzgerald,Tara Fitzgerald,1,2,2
Chris Parnell,Chris Parnell,1,2,2
Jorma Taccone,Jorma Taccone,1,2,2
Devon Murray,Devon Murray,1,2,2
Pauline McLynn,Pauline McLynn,2,4,4
Patrick St. Esprit,Patrick St. Esprit,1,2,2
Peter Firth,Peter Firth,2,4,4
Steve Railsback,Steve Railsback,1,2,2
Jennifer Hale,Jennifer Hale,3,6,6
Marco Treviño,Marco Treviño,1,2,2
Kate Burton,Kate Burton,4,8,8
Peter Kwong,Peter Kwong,1,2,2
Alice Pol,Alice Pol,1,2,2
Malonn Lévana,Malonn Lévana,1,2,2
James Patrick Stuart,James Patrick Stuart,1,2,2
William Morgan Sheppard,William Morgan Sheppard,3,6,6
Daniel Lapaine,Daniel Lapaine,1,2,2
John Doe,John Doe,2,4,4
Tom Amandes,Tom Amandes,1,2,2
Madison Davenport,Madison Davenport,2,2,4
Natasha Calis,Natasha Calis,2,2,4
Cathryn de Prume,Cathryn de Prume,2,4,4
Rhys Coiro,Rhys Coiro,1,2,2
Christopher Evan Welch,Christopher Evan Welch,3,6,6
Brian Bosworth,Brian Bosworth,1,2,2
Richard Gant,Richard Gant,1,2,2
Sam McMurray,Sam McMurray,2,4,4
Donovan Scott,Donovan Scott,1,2,2
Ted Wass,Ted Wass,1,2,2
Kaylee DeFer,Kaylee DeFer,1,2,2
Jack Plotnick,Jack Plotnick,2,4,4
Craig Hall,Craig Hall,1,2,2
Don McKellar,Don McKellar,2,4,4
Joe Pingue,Joe Pingue,1,2,2
Yûsuke Iseya,Yûsuke Iseya,1,2,2
Michael Paré,Michael Paré,3,6,6
Julie Adams,Julie Adams,1,2,2
Dallas Barnett,Dallas Barnett,1,2,2
Erica Linz,Erica Linz,1,2,2
Igor Zaripov,Igor Zaripov,1,2,2
Aidan McArdle,Aidan McArdle,1,2,2
James Tupper,James Tupper,1,2,2
Liya Kebede,Liya Kebede,1,2,2
Sean Buchanan,Sean Buchanan,1,2,2
Shawn Hatosy,Shawn Hatosy,6,12,12
Benoît Magimel,Benoît Magimel,2,4,4
Gilles Lellouche,Gilles Lellouche,1,2,2
Gil Birmingham,Gil Birmingham,1,2,2
Scout Taylor-Compton,Scout Taylor-Compton,4,6,8
André Wilms,André Wilms,1,2,2
Jérôme Deschamps,Jérôme Deschamps,1,2,2
Yolande Moreau,Yolande Moreau,1,2,2
Aleksandr Bashirov,Aleksandr Bashirov,1,2,2
Evgeniy Mironov,Evgeniy Mironov,1,2,2
Dan O'Herlihy,Dan O'Herlihy,2,4,4
Jack Hawkins,Jack Hawkins,3,6,6
Siu-Wong Fan,Siu-Wong Fan,1,2,2
Wai-Keung Lau,Wai-Keung Lau,1,2,2
Kevin Williamson,Kevin Williamson,1,2,2
Lori Singer,Lori Singer,3,4,6
Leah Remini,Leah Remini,2,4,4
Harry Shearer,Harry Shearer,1,2,2
Jeff Anderson,Jeff Anderson,2,4,4
Jennifer Schwalbach Smith,Jennifer Schwalbach Smith,1,2,2
Kathleen Wilhoite,Kathleen Wilhoite,2,4,4
David Arquette,David Arquette,5,10,10
Diana Ross,Diana Ross,1,2,2
Lena Horne,Lena Horne,1,2,2
Theresa Merritt,Theresa Merritt,1,2,2
Ellen Albertini Dow,Ellen Albertini Dow,2,4,4
Lolita Davidovich,Lolita Davidovich,1,2,2
Kelly Brook,Kelly Brook,1,2,2
A.J. Langer,A.J. Langer,1,2,2
Clive Revill,Clive Revill,1,2,2
Donald Pleasence,Donald Pleasence,10,16,20
Kenneth Williams,Kenneth Williams,1,2,2
