actor,degree,strength,n_movies,imdb_mean,imdb_max,votes_mean,votes_max,genre_span,career_span_years,betweenness,eigenvector
Bonnie Somerville,2,2,1,5.9,5.9,37479.0,37479.0,3,0.0,0.0,0.0002378448998409
Scott Adsit,4,4,2,6.0,6.1,20216.0,37479.0,4,1.0,2.8580263959112107e-06,0.0006375296072588
Christa B. Allen,4,4,2,5.35,6.1,62112.5,122187.0,4,8.0,3.323173582713858e-05,0.004540719056097
Audrey Fleurot,2,2,1,7.7,7.7,301149.0,301149.0,3,0.0,0.0,0.0010797443621146
Nina Arianda,4,4,2,7.4,7.7,151658.0,301149.0,6,5.0,5.330013455017418e-06,0.0059260072886367
John Savage,12,12,6,7.1000000000000005,8.2,60486.166666666664,232577.0,8,35.0,0.0001084827615847,0.0182022139836791
Raphael Sbarge,2,2,1,6.1,6.1,28942.0,28942.0,2,0.0,0.0,0.0034175113088862
Anne Meara,4,4,2,6.05,7.0,17867.0,20660.0,6,24.0,4.528552726524139e-06,0.00178827214902
Brenda Song,2,2,1,5.1,5.1,15074.0,15074.0,4,0.0,0.0,0.0007742592289618
Priscilla Presley,3,4,2,6.6,6.8,80059.5,83269.0,2,3.0,1.5564420637314194e-06,0.0006952855825285
Patrick Macnee,4,4,2,6.449999999999999,6.6,45669.0,68565.0,4,4.0,9.0733807260716e-06,0.0006475485264669
Tanya Roberts,4,4,2,5.55,6.3,35949.5,68565.0,4,1.0,4.6739346350241294e-05,0.0001876968553191
Geraldine McEwan,2,2,1,7.5,7.5,98160.0,98160.0,5,0.0,0.0,0.0002892706358922
Mark Gatiss,6,6,3,7.099999999999999,7.7,95319.66666666667,166269.0,9,4.0,0.0006316398355931,0.006482776482203
Peter Sallis,2,2,1,7.5,7.5,98160.0,98160.0,5,0.0,0.0,0.0002892706358922
Nellie McKay,2,2,1,7.1,7.1,167967.0,167967.0,2,0.0,0.0,0.0043027376737867
Frankie Muniz,13,16,8,5.3999999999999995,7.0,19644.25,29008.0,11,6.0,0.0001782011901697,0.012454560688831
Alfie Allen,4,4,2,6.9,7.8,99397.5,192930.0,7,7.0,7.63313702483211e-06,0.0022217579177749
Brenda Blethyn,12,12,6,7.1000000000000005,7.8,70553.16666666667,193455.0,11,9.0,0.0002677715253346,0.0108456129148014
Luisa Ranieri,2,2,1,6.5,6.5,74630.0,74630.0,3,0.0,0.0,0.0016343170443566
Marcia DeBonis,2,2,1,6.5,6.5,74630.0,74630.0,3,0.0,0.0,0.0016343170443566
Kate Capshaw,4,4,2,7.1,7.6,184637.5,329969.0,4,5.0,2.8411582172777365e-06,0.0057619662890184
Ken Takakura,2,2,1,6.6,6.6,39306.0,39306.0,3,0.0,0.0,0.0028177239696692
Larry David,8,8,4,6.574999999999999,7.6,24680.25,58967.0,4,23.0,0.0001086473499432,0.0023610360307597
Derek Luke,14,14,7,6.528571428571429,7.3,22538.714285714286,57674.0,10,13.0,0.0006173784568372,0.0127622634014793
Mehcad Brooks,6,6,3,5.966666666666666,7.2,15175.666666666666,34910.0,7,9.0,0.000527918241969,0.0040970281926213
Bernardo Saracino,2,2,1,7.6,7.6,196217.0,196217.0,5,0.0,0.0,6.728151182586828e-05
Edgar Arreola,4,4,2,7.199999999999999,7.6,107566.0,196217.0,7,0.0,0.0002301020876766,0.0012875971992438
Oona Laurence,4,4,2,7.4,7.5,73768.0,147128.0,5,1.0,5.852681993184734e-06,0.0045183949913453
Emmanuelle Vaugier,6,6,3,6.599999999999999,7.6,98109.66666666667,188679.0,6,3.0,6.213805082671689e-05,0.0072453220314505
Facundo Lombard,2,2,1,6.2,6.2,47297.0,47297.0,3,0.0,0.0,0.0001729399762189
Sanoe Lake,2,2,1,5.6,5.6,26066.0,26066.0,3,0.0,0.0,0.001102774261054
Christian Stolte,2,2,1,7.6,7.6,186977.0,186977.0,4,0.0,0.0,0.0041137549530849
Danny Rhodes,2,2,1,7.6,7.6,186977.0,186977.0,4,0.0,0.0,0.0041137549530849
Mark Rendall,4,4,2,6.449999999999999,6.6,69975.5,138435.0,2,2.0,2.77974673313718e-06,0.0009339708517244
Megan Franich,2,2,1,6.6,6.6,138435.0,138435.0,1,0.0,0.0,0.0005532291870823
Method Man,4,4,2,4.85,7.0,57892.0,88518.0,3,0.0,8.729023190357145e-06,0.0015126354441265
Yaphet Kotto,12,12,6,7.083333333333333,8.5,139525.16666666666,563827.0,10,27.0,0.000507749041882,0.0197145629660632
Maria Conchita Alonso,6,6,3,4.866666666666666,6.6,39171.666666666664,112669.0,6,24.0,2.1762013131313744e-05,0.0017922957636641
Richard Dawson,2,2,1,6.6,6.6,112669.0,112669.0,4,0.0,0.0,0.0009180309126222
Tisha Campbell-Martin,6,6,3,5.933333333333333,6.9,19225.333333333332,49349.0,7,5.0,0.0001788752954091,0.0058738073437829
Jasika Nicole,2,2,1,6.7,6.7,21767.0,21767.0,2,0.0,0.0,0.0016001857152762
Yaya DaCosta,8,8,4,6.675000000000001,7.2,42721.5,110616.0,5,8.0,0.0001172235679623,0.0090220462680462
Jurnee Smollett-Bell,10,10,5,7.0,7.6,18674.2,47626.0,8,19.0,0.0001821158168363,0.0200869625065416
Alan Oppenheimer,6,6,3,6.866666666666667,7.4,76271.33333333333,111117.0,11,29.0,3.739673851350434e-05,0.0029925406321359
Tom Kane,6,6,3,7.400000000000001,7.9,54323.666666666664,111117.0,10,0.0,2.3511634225786505e-05,0.0023548312218128
Katie Lowes,2,4,2,7.1,7.1,148330.5,148334.0,3,0.0,0.0,0.0042497532067459
Luke Mably,4,4,2,6.4,6.9,51030.0,70076.0,5,5.0,7.854079949285205e-06,0.0023167617573276
Huell Howser,2,2,1,7.3,7.3,15600.0,15600.0,5,0.0,0.0,0.0002023104000767
Robert Lopez,2,2,1,7.3,7.3,15600.0,15600.0,5,0.0,0.0,0.0002023104000767
Cheri Oteri,2,2,1,3.4,3.4,30651.0,30651.0,1,0.0,0.0,0.00038108235341
Graham Beckel,2,2,1,6.8,6.8,21998.0,21998.0,3,0.0,0.0,0.0001694663314953
Kirk Baltz,2,2,1,6.8,6.8,21998.0,21998.0,3,0.0,0.0,0.0001694663314953
Aunjanue Ellis,8,8,4,6.300000000000001,6.9,7170.75,15843.0,8,15.0,5.441284878416803e-05,0.0019178664858113
Josh Hopkins,4,4,2,5.7,6.9,8200.0,15843.0,4,0.0,3.5568076872806923e-06,0.0004953431634766
Tika Sumpter,6,6,3,5.933333333333334,6.9,32003.666666666668,75903.0,7,1.0,2.1686966211847763e-05,0.0024466542643942
Rhys Wakefield,6,6,3,5.966666666666666,6.3,72551.66666666667,139329.0,6,3.0,2.381707259542532e-05,0.003868155251296
Dave Annable,2,2,1,5.2,5.2,15052.0,15052.0,3,0.0,0.0,0.0019654992024067
Jacki Weaver,2,2,1,6.2,6.2,78974.0,78974.0,2,0.0,0.0,0.0010463369991667
Aisha Hinds,2,2,1,7.4,7.4,146364.0,146364.0,4,0.0,0.0,0.0026093209436885
Daniel Stern,10,10,5,6.659999999999999,7.4,52776.6,146364.0,8,28.0,5.8077572049912193e-05,0.0093624434502412
Cameron Bright,10,10,5,6.12,7.7,134403.2,357579.0,8,2.0,7.621894195120288e-05,0.0236069450068497
Drea de Matteo,2,2,1,6.3,6.3,65979.0,65979.0,4,0.0,0.0,0.0008243794494772
Hugh Dillon,2,2,1,6.3,6.3,65979.0,65979.0,4,0.0,0.0,0.0008243794494772
Stephen Baldwin,4,4,2,6.25,7.2,41957.5,76842.0,7,7.0,8.259027142647042e-06,0.0082843919903686
Doug E. Doug,4,4,2,6.15,6.9,56748.5,69733.0,6,9.0,1.0879319083873597e-05,0.0061161927566488
David Hewlett,10,12,6,6.7,7.3,46456.833333333336,160511.0,8,12.0,0.0006743477596719,0.0014879674359005
Delphine Chanéac,2,2,1,5.8,5.8,79517.0,79517.0,3,0.0,0.0,0.0007223957875481
Sarah Polley,15,18,9,6.833333333333334,7.7,33146.88888888889,79517.0,9,15.0,0.000397536814288,0.0154278051229313
Jordan Prentice,2,2,1,4.6,4.6,33669.0,33669.0,5,0.0,0.0,0.0008817689807412
Eddie Cibrian,14,14,7,5.9142857142857155,6.7,12042.42857142857,28606.0,6,15.0,0.0001376387033503,0.0088048508387068
Lobo Sebastian,2,2,1,5.6,5.6,11520.0,11520.0,2,0.0,0.0,0.0002820548987875
Robert Costanzo,2,2,1,5.6,5.6,11520.0,11520.0,2,0.0,0.0,0.0002820548987875
Michael Greyeyes,6,6,3,6.8,7.2,28633.0,70771.0,6,10.0,2.8728896534658663e-05,0.0066523916828035
Texas Battle,2,2,1,2.7,2.7,56451.0,56451.0,5,0.0,0.0,4.417927236584074e-05
Christiana Leucas,2,2,1,6.4,6.4,114241.0,114241.0,3,0.0,0.0,0.0004511920645681
James Burnett,2,2,1,6.4,6.4,114241.0,114241.0,3,0.0,0.0,0.0004511920645681
Munro Chambers,2,2,1,4.8,4.8,22449.0,22449.0,4,0.0,0.0,0.0096383836713232
Stark Sands,2,4,2,6.1,6.1,30092.0,30092.0,2,0.0,0.0,0.0003445337007399
Terence Maynard,2,4,2,6.1,6.1,30092.0,30092.0,2,0.0,0.0,0.0003445337007399
Phil LaMarr,6,6,3,6.5,8.9,446521.6666666667,1324680.0,6,18.0,3.536756447664119e-05,0.0097218405948056
Lynda Boyd,2,2,1,7.0,7.0,24033.0,24033.0,1,0.0,0.0,0.0093279645306093
Atom Egoyan,2,2,1,7.3,7.3,21086.0,21086.0,2,0.0,0.0,0.0006495478339284
Paul Gross,4,4,2,6.65,7.3,12397.5,21086.0,4,8.0,0.0001595883448984,0.0006646547003666
Ned Bellamy,6,6,3,5.133333333333334,6.1,17953.333333333332,25558.0,7,9.0,2.740250274030228e-05,0.0022955918637907
Richard Roundtree,2,2,1,6.1,6.1,25558.0,25558.0,4,0.0,0.0,0.0010471406888524
James Biberi,4,4,2,6.6,6.7,34364.0,54147.0,5,7.0,5.461413744696496e-06,0.0025127709103286
Emir Kusturica,4,4,2,6.949999999999999,7.3,6885.5,9004.0,5,2.0,4.6739346350241294e-05,0.0001445617956738
Saïd Taghmaoui,2,2,1,6.6,6.6,9004.0,9004.0,5,0.0,0.0,0.0001440331896159
Bill Paterson,2,2,1,7.0,7.0,23864.0,23864.0,3,0.0,0.0,0.001179380381498
Lucy Boynton,2,2,1,7.0,7.0,23864.0,23864.0,3,0.0,0.0,0.001179380381498
Nicholas Tse,4,4,2,6.25,6.9,7239.0,8215.0,4,4.0,2.748256682916797e-06,3.3292622254158186e-05
Toby Leonard Moore,2,2,1,5.6,5.6,8215.0,8215.0,3,0.0,0.0,2.995679104965833e-05
Holly Valance,4,4,2,6.35,7.9,261129.5,483756.0,3,2.0,6.888841317258099e-06,0.0061141041073352
Sarah Carter,6,6,3,5.933333333333334,6.8,53690.0,120786.0,6,3.0,2.3501203870392326e-05,0.0024662796629758
Jaycee Chan,2,2,1,6.0,6.0,4670.0,4670.0,5,0.0,0.0,0.0004233900709727
Kad Merad,4,4,2,7.15,7.2,19900.5,30587.0,3,1.0,4.11116573666052e-05,6.847779626697938e-05
Louise Bourgoin,2,2,1,7.2,7.2,9214.0,9214.0,2,0.0,0.0,3.2438704942305623e-06
Sandrine Kiberlain,4,4,2,7.050000000000001,7.2,5326.5,9214.0,6,8.0,1.3134549400904563e-05,7.548239278451622e-06
Kathy Baker,2,2,1,6.8,6.8,52972.0,52972.0,4,0.0,0.0,0.0031311881643797
Patrick Lyster,2,2,1,7.1,7.1,10175.0,10175.0,3,0.0,0.0,2.5685585517982632e-05
Tyrone Keogh,2,2,1,7.1,7.1,10175.0,10175.0,3,0.0,0.0,2.5685585517982632e-05
Jemima West,2,2,1,2.0,2.0,3279.0,3279.0,3,0.0,0.0,0.0021427424340512
Chiara Caselli,2,2,1,6.7,6.7,14618.0,14618.0,4,0.0,0.0,0.0028425640763481
Birgitte Hjort Sørensen,4,4,2,6.3,6.5,69667.5,97697.0,5,1.0,2.1807139501366384e-05,0.0029250752645728
Hana Mae Lee,3,4,2,6.85,7.2,155797.5,213898.0,3,3.0,9.741946111824805e-08,0.0040312954092134
Dallas Roberts,6,6,3,7.0,7.9,69573.0,188637.0,6,0.0,3.3874252001852235e-05,0.0074988649061327
Tyler Hilton,2,2,1,7.9,7.9,188637.0,188637.0,4,0.0,0.0,0.0006385300016258
Amanda Schull,6,6,3,6.5,7.6,13722.0,20839.0,9,16.0,0.0002659762191577,0.0009523224912553
Kirk Acevedo,2,2,1,7.6,7.6,20839.0,20839.0,5,,0.0,0.0002938877672566
Milos Forman,2,2,1,6.4,6.4,44816.0,44816.0,3,0.0,0.0,0.0007366861320476
Bradley Pierce,2,2,1,5.8,5.8,16222.0,16222.0,4,0.0,0.0,0.0039655914029743
Mark Williams,4,4,2,6.25,6.7,17919.0,19616.0,5,14.0,2.312310157765787e-06,0.00431324650371
David Julian Hirsh,2,2,1,7.1,7.1,71596.0,71596.0,6,0.0,0.0,6.786908788829813e-06
Dick Clark,4,4,2,7.55,8.0,97343.0,123090.0,7,0.0,4.6739346350241294e-05,0.0001521634380351
Jennifer Hall,2,2,1,7.1,7.1,71596.0,71596.0,6,0.0,0.0,6.786908788829813e-06
Hannah Spearritt,2,2,1,4.9,4.9,28632.0,28632.0,4,0.0,0.0,0.0049456564416069
Angel Coulby,2,2,1,7.1,7.1,92850.0,92850.0,4,0.0,0.0,0.0012192774934526
Jason Lewis,2,2,1,7.1,7.1,92850.0,92850.0,4,0.0,0.0,0.0012192774934526
Scott Weinger,2,2,1,8.0,8.0,260939.0,260939.0,7,0.0,0.0,0.0039148178264879
Neil Brown Jr.,4,4,2,7.25,7.9,100242.0,119928.0,7,7.0,6.67106580996238e-05,0.0027613970896372
R. Marcos Taylor,2,2,1,7.9,7.9,119928.0,119928.0,5,0.0,0.0,0.0003832293497976
Amrish Puri,4,4,2,7.85,8.1,250847.5,329969.0,5,2.0,5.620053120675655e-06,0.0036569663617459
John Sessions,2,2,1,7.1,7.1,2167.0,2167.0,5,0.0,0.0,0.005088901712394
Enrique Iglesias,2,2,1,6.4,6.4,130094.0,130094.0,3,0.0,0.0,0.0097483301376116
Reginald VelJohnson,2,2,1,8.2,8.2,592582.0,592582.0,2,0.0,0.0,0.0088825823654155
Charlie Talbert,2,2,1,7.8,7.8,182983.0,182983.0,4,0.0,0.0,0.0062930561083948
Demetri Martin,2,2,1,6.7,6.7,24663.0,24663.0,3,0.0,0.0,0.0011221634246794
Eddie Cahill,2,2,1,7.5,7.5,36636.0,36636.0,4,0.0,0.0,0.0010220111897817
Kenneth Mitchell,2,2,1,7.5,7.5,36636.0,36636.0,4,0.0,0.0,0.0010220111897817
Alex Rocco,12,12,6,5.583333333333333,7.1,37864.833333333336,121058.0,13,18.0,0.0002506147300981,0.020568623192809
Rebecca De Mornay,10,10,5,6.640000000000001,7.7,61870.0,177828.0,11,13.0,0.0001851507593794,0.0080245091544934
Topol,4,4,2,7.4,8.0,50962.0,72085.0,7,10.0,5.4244740838546304e-06,0.0012588638263285
Gloria Reuben,2,2,1,5.8,5.8,44394.0,44394.0,4,0.0,0.0,0.0015900527003101
Mia Sara,2,2,1,5.8,5.8,44394.0,44394.0,4,0.0,0.0,0.0015900527003101
David Lyons,4,4,2,6.7,6.7,75012.5,78008.0,6,0.0,4.6739346350241294e-05,0.0010763110027269
Mimi Kirkland,2,2,1,6.7,6.7,78008.0,78008.0,3,0.0,0.0,4.8003045738512174e-05
Noah Lomax,2,2,1,6.7,6.7,78008.0,78008.0,3,0.0,0.0,4.8003045738512174e-05
Larry Bagby,4,4,2,6.75,6.8,39109.5,60494.0,7,10.0,0.0004024257720755,0.000305140130106
Omri Katz,2,2,1,6.7,6.7,60494.0,60494.0,3,0.0,0.0,0.0003040185152567
Lily Rabe,4,4,2,5.5,6.3,31607.0,59068.0,4,9.0,0.000262768605181,0.0017884229958931
Deborah Twiss,2,2,1,7.7,7.7,435864.0,435864.0,2,0.0,0.0,0.0007688201774832
Elizabeth McGovern,8,8,4,7.4750000000000005,7.8,127806.75,435864.0,6,35.0,2.302540362884194e-05,0.0057222816475955
Dilshad Vadsaria,2,2,1,6.1,6.1,77935.0,77935.0,3,0.0,0.0,0.0003463628558165
Jeri Ryan,2,2,1,4.9,4.9,27378.0,27378.0,4,0.0,0.0,0.0031658712882455
Simon Woods,2,2,1,7.8,7.8,193455.0,193455.0,2,0.0,0.0,0.000483708686853
Talulah Riley,2,2,1,7.8,7.8,193455.0,193455.0,2,0.0,0.0,0.000483708686853
Sean Young,4,4,2,7.55,8.2,339047.5,461609.0,3,12.0,6.788823381737449e-05,0.0040362066963094
Richard Sammel,2,2,1,6.2,6.2,69355.0,69355.0,3,0.0,0.0,0.0007989381155579
Tómas Lemarquis,2,2,1,6.2,6.2,69355.0,69355.0,3,0.0,0.0,0.0007989381155579
Antoni Corone,4,4,2,6.800000000000001,6.9,38444.0,72693.0,4,14.0,4.6739346350241294e-05,0.0050710114766536
Oleg Taktarov,2,2,1,6.9,6.9,72693.0,72693.0,3,0.0,0.0,0.0050524882968891
Ben Chaplin,6,6,3,6.266666666666666,7.9,25523.666666666668,45703.0,6,8.0,0.0002588136799059,0.0067868563726756
Bob Clendenin,4,4,2,5.75,6.7,10660.5,11983.0,4,2.0,1.401504935819448e-05,0.0049394080087547
Philippe Labro,1,1,1,8.0,8.0,10369.0,10369.0,1,0.0,0.0,1.3292518400374445e-07
Samaire Armstrong,6,6,3,4.533333333333332,5.3,23380.666666666668,44103.0,6,9.0,0.0001445526898652,0.0025812265599464
Mary McCormack,10,10,5,6.36,7.0,9072.4,22250.0,5,4.0,9.440625499145432e-05,0.0054024792381667
Ron Eldard,6,6,3,6.599999999999999,7.6,51611.666666666664,75920.0,4,4.0,1.1374356248734082e-05,0.0014455599200455
George Lopez,4,4,2,6.2,7.0,17985.5,29971.0,4,8.0,8.41109870123697e-06,0.0015965593671919
Francis Capra,4,4,2,6.9,8.4,29906.0,55524.0,6,0.0,4.687877836970491e-06,0.0015001987240976
Mara Wilson,6,6,3,5.3,6.9,62841.0,181380.0,6,7.0,1.4954808823910274e-05,0.005274852823448
Dominic Flores,2,2,1,6.1,6.1,11476.0,11476.0,2,0.0,0.0,0.0008365734405351
Bella Heathcote,6,6,3,5.766666666666667,7.0,11560.333333333334,23775.0,6,1.0,9.881373379129216e-06,0.005037475736291
Fenella Woolgar,2,2,1,6.5,6.5,61269.0,61269.0,3,0.0,0.0,0.0005405468499048
Katherine Parkinson,2,2,1,6.5,6.5,61269.0,61269.0,3,0.0,0.0,0.0005405468499048
Donald Faison,18,20,10,5.37,6.8,47849.7,202967.0,8,21.0,0.0001784329136183,0.0071479329517296
Eduardo Noriega,4,4,2,6.4,6.7,26529.0,42792.0,8,2.0,6.765359970595114e-06,0.0043620287137396
Elena Anaya,6,6,3,6.166666666666667,6.5,15607.333333333334,27689.0,7,1.0,4.709527512474754e-06,0.006828245609141
Kabir Bedi,4,4,2,6.3,6.6,42023.5,74374.0,5,27.0,1.6920475962260673e-05,1.0217816948430929e-05
Louis Jourdan,2,2,1,6.6,6.6,74374.0,74374.0,3,0.0,0.0,4.602880306887593e-06
Steven Berkoff,4,4,2,7.35,8.1,88000.5,101627.0,6,8.0,0.0002386679138116,9.7568132074449e-05
Harold Ramis,4,4,2,6.95,7.0,173609.5,298590.0,4,26.0,1.3431436333355204e-05,0.0053067637059915
Martin Starr,10,12,6,6.1499999999999995,7.0,92195.5,298590.0,5,7.0,8.293623863777936e-05,0.0088052231145261
Jeffrey Markle,2,2,1,7.4,7.4,74476.0,74476.0,1,0.0,0.0,0.0001836372952554
Sofia Vassilieva,2,2,1,7.4,7.4,74476.0,74476.0,1,0.0,0.0,0.0001836372952554
Richard Wilson,2,2,1,7.4,7.4,12980.0,12980.0,3,0.0,0.0,0.0004372036936889
Andrew Simpson,2,2,1,7.4,7.4,64625.0,64625.0,4,0.0,0.0,0.0002290541491135
Phil Davis,4,4,2,7.35,7.4,44127.0,64625.0,5,4.0,3.0242184769182755e-05,0.0046338192704771
Shaun Parkes,4,4,2,7.25,7.4,41909.5,64625.0,6,7.0,3.7219558075174977e-06,0.0007309064945456
Jake McDorman,2,2,1,7.9,7.9,38177.0,38177.0,4,,0.0,0.0008955089359344
Matthew Settle,4,4,2,5.3,6.0,9510.0,15352.0,3,2.0,2.2765249178167205e-05,0.0012501288990874
Tatyana Ali,10,10,5,6.0600000000000005,7.2,14659.6,50653.0,5,17.0,7.393875264664779e-05,0.013059567187832
Aretha Franklin,2,2,1,7.9,7.9,142448.0,142448.0,4,0.0,0.0,0.0001925233679458
Ray Charles,2,2,1,7.9,7.9,142448.0,142448.0,4,0.0,0.0,0.0001925233679458
Michael Rady,2,2,1,6.2,6.2,22304.0,22304.0,4,0.0,0.0,0.0023531217936169
Dolly Parton,4,4,2,5.75,5.8,7112.0,7748.0,3,30.0,2.409275184437189e-06,0.0012340616602799
Jeremy Jordan,4,4,2,5.800000000000001,5.9,6349.5,6476.0,5,2.0,2.821994682851605e-06,0.0021397999569678
Christopher Webster,2,2,1,7.1,7.1,144021.0,144021.0,3,0.0,0.0,0.0001295900568575
Peter McNicholl,2,2,1,7.1,7.1,144021.0,144021.0,3,0.0,0.0,0.0001295900568575
Sharon Small,4,4,2,7.449999999999999,7.8,81480.5,144021.0,3,2.0,4.6739346350241294e-05,0.0029054797034886
Ty Olsson,4,4,2,5.9,6.2,28965.0,42761.0,6,4.0,6.831367002606493e-06,0.0036793136850843
Barret Oliver,2,2,1,7.4,7.4,99557.0,99557.0,4,0.0,0.0,0.0002499342117126
Art Carney,2,2,1,8.7,8.7,3446.0,3446.0,2,,0.0,1.548508981696124e-06
Jackie Gleason,4,4,2,8.35,8.7,33153.0,62860.0,4,0.0,4.664586765754081e-05,3.470331320700126e-05
Joyce Randolph,2,2,1,8.7,8.7,3446.0,3446.0,2,,0.0,1.548508981696124e-06
Jean Marsh,4,4,2,7.1,7.5,25275.0,30982.0,6,13.0,0.000262768605181,0.0002794255389173
Piper Laurie,4,4,2,6.7,6.7,15936.0,19568.0,7,21.0,0.0003093209941458,0.0062431809443629
Tim Rose,2,2,1,6.7,6.7,19568.0,19568.0,5,0.0,0.0,0.0002784063054241
Lew Temple,12,12,6,6.033333333333334,7.1,30531.333333333332,76267.0,9,16.0,7.928332002431215e-05,0.0077648704329042
Vanesa Tomasino,2,2,1,6.2,6.2,60555.0,60555.0,3,0.0,0.0,0.0041577378852162
William Mapother,4,4,2,6.45,7.0,43971.0,71387.0,6,7.0,4.6739346350241294e-05,0.0006693189246227
Junix Inocian,2,2,1,6.3,6.3,42876.0,42876.0,4,0.0,0.0,0.0005123375080633
Paul Barber,2,2,1,6.3,6.3,42876.0,42876.0,4,0.0,0.0,0.0005123375080633
Eion Bailey,4,4,2,5.300000000000001,6.4,24763.5,49405.0,5,4.0,3.683170028530019e-05,0.0043470722103711
John Neville,4,4,2,6.5,6.8,17176.5,30096.0,3,1.0,1.8981616380297504e-05,0.0027671028626724
Julie Gonzalo,4,4,2,6.0,6.1,79777.0,96693.0,5,1.0,1.7366523377282034e-05,0.0023421021279856
Gerry Bednob,4,4,2,6.85,7.1,231816.0,313797.0,2,3.0,2.8777556396750056e-05,0.0049817198200802
Martin Clunes,2,2,1,7.2,7.2,175524.0,175524.0,3,0.0,0.0,0.0040370514584213
Boyd Holbrook,6,6,3,6.366666666666667,6.8,42696.333333333336,87950.0,7,2.0,1.1847050852148742e-05,0.0105534728055022
David Harbour,2,2,1,6.5,6.5,87950.0,87950.0,4,0.0,0.0,0.005566276854786
Jeanne Moreau,4,4,2,7.45,7.9,34038.5,57958.0,5,34.0,3.716157896245669e-05,0.0014630640558941
Glenn Howerton,4,4,2,7.7,8.8,68809.5,133415.0,1,0.0,5.44190026302325e-06,0.0004943783197732
Kaitlin Olson,4,4,2,7.6000000000000005,8.8,102345.5,133415.0,2,0.0,9.216089531724536e-06,0.0025885563501449
Rob McElhenney,6,6,3,7.7,8.8,52199.333333333336,133415.0,3,2.0,2.6231292795714327e-05,0.0062989512161971
Dirk Bogarde,2,2,1,7.4,7.4,40277.0,40277.0,3,0.0,0.0,9.693408488736404e-05
Ryan O'Neal,10,10,5,6.38,8.1,31767.2,101627.0,8,23.0,0.0003904545431861,0.0021732419402324
Wolfgang Preiss,2,2,1,7.4,7.4,40277.0,40277.0,3,0.0,0.0,9.693408488736404e-05
Carl Gilliard,2,2,1,6.5,6.5,94108.0,94108.0,2,0.0,0.0,8.246010156321696e-05
Robert Pine,6,6,3,5.833333333333333,6.5,45759.333333333336,94108.0,5,3.0,4.941037119220059e-05,0.0018485212363648
Suzie Plakson,2,2,1,6.5,6.5,94108.0,94108.0,2,0.0,0.0,8.246010156321696e-05
Keegan Connor Tracy,4,4,2,5.85,6.2,81274.5,120786.0,4,2.0,7.188032671483108e-06,0.0009443873551705
Michael Landes,2,2,1,6.2,6.2,120786.0,120786.0,2,0.0,0.0,0.0001456251666574
Kate Walsh,4,4,2,6.6,8.0,216072.0,351274.0,5,2.0,2.5660696158385964e-06,0.0052763330947823
Larry Hankin,2,2,1,6.5,6.5,161168.0,161168.0,3,0.0,0.0,0.0027096256054964
Jason George,4,4,2,5.75,6.3,16679.5,22147.0,6,0.0,9.862677034376754e-06,0.0012881457238593
Paula Garcés,12,12,6,5.6000000000000005,7.7,47496.5,155262.0,7,11.0,0.0001449644352572,0.0060635548573096
Brad Leland,2,2,1,7.2,7.2,28247.0,28247.0,4,0.0,0.0,0.0021697329707699
Todd Allen,4,4,2,7.2,7.2,19934.5,28247.0,4,12.0,4.6739346350241294e-05,0.0021776861577877
Seth Meyers,2,2,1,5.7,5.7,66579.0,66579.0,2,0.0,0.0,0.0113161098727088
Gregory Itzin,2,2,1,6.0,6.0,44913.0,44913.0,4,0.0,0.0,0.0049469090252881
Jack Thompson,6,6,3,6.3,7.3,30527.666666666668,44913.0,9,28.0,6.97666345346111e-05,0.0055958485318103
Pam Ferris,2,2,1,6.4,6.4,72886.0,72886.0,3,0.0,0.0,0.0008038190643481
Mario Van Peebles,8,8,4,4.175,5.5,12864.5,30840.0,9,43.0,0.0001514412665901,0.0022183295506784
David Conrad,2,2,1,6.3,6.3,8118.0,8118.0,2,0.0,0.0,0.0011720239029555
Monica Keena,2,2,1,6.3,6.3,8118.0,8118.0,2,0.0,0.0,0.0011720239029555
Kirstie Alley,6,6,3,6.066666666666666,7.7,41228.333333333336,91414.0,6,33.0,3.340937050935488e-05,0.0110680062178571
Chelsea Field,2,2,1,5.2,5.2,8008.0,8008.0,2,0.0,0.0,7.285300813934215e-06
Jessica Wesson,2,2,1,5.2,5.2,8008.0,8008.0,2,0.0,0.0,7.285300813934215e-06
Paul Hogan,6,8,4,5.5,6.5,36636.5,74743.0,5,15.0,0.0002246292985592,0.0001633839296198
Donald Sumpter,4,4,2,6.6,7.5,58170.5,111351.0,9,5.0,6.730225691659398e-06,0.0013744973244962
Matthew Lawrence,4,4,2,6.800000000000001,6.9,92086.0,181380.0,4,15.0,1.7475861098507255e-06,0.005523877319791
Ahney Her,2,2,1,8.2,8.2,561773.0,561773.0,1,0.0,0.0,0.001503915502379
Dreama Walker,4,4,2,7.3,8.2,293220.5,561773.0,4,4.0,7.216163136654872e-06,0.0017385918979413
Luke Bracey,6,6,3,6.266666666666667,6.7,42030.333333333336,50056.0,8,3.0,1.3711675001508137e-05,0.0018654162354116
DeVaughn Nixon,2,2,1,6.1,6.1,89972.0,89972.0,4,0.0,0.0,0.002845197854191
Caroline Goodall,2,2,1,8.9,8.9,865020.0,865020.0,3,0.0,0.0,0.0054527800280846
Embeth Davidtz,10,10,5,6.82,8.9,214858.0,865020.0,6,18.0,0.0002968160866332,0.0078956110002437
