node,degree,betweenness,eigenvector
Richard E. Grant,12,0.0003043029488866339,0.010420211904705134
Roddy McDowall,12,0.0008912102978359723,0.002145066681970854
Tamala Jones,12,4.955326670534963e-05,0.004734471874776601
Natasha Henstridge,12,0.00036476339588535726,0.02337962681148333
Beau Bridges,12,7.297141974287586e-05,0.008841076557053375
Shannon Elizabeth,12,0.00014347284871089546,0.01028016955358847
Jim Gaffigan,12,0.00013111940073956001,0.003264203924783194
Charlie Hunnam,12,0.0001590617264751483,0.026141762924801876
Goran Visnjic,12,0.00011316723957444345,0.020241669610934328
John Savage,12,0.00010848276158477078,0.018202213983679175
Kenan Thompson,12,5.794711828856466e-05,0.0048505941516063895
Brenda Blethyn,12,0.00026777152533467033,0.010845612914801425
Yaphet Kotto,12,0.0005077490418820838,0.0197145629660632
Zach Gilford,12,0.00016695522276251085,0.010119353973773726
James Nesbitt,12,0.00035767462871372994,0.006840384818891279
Paula Garcés,12,0.00014496443525729947,0.0060635548573096665
Lew Temple,12,7.928332002431215e-05,0.007764870432904246
Marley Shelton,12,0.00018215636121955348,0.009333595900679264
Sean Hayes,12,0.0002160713763754293,0.02019702587091383
Kelsey Grammer,12,0.00016718256760482646,0.024248892988172625
Alex Rocco,12,0.0002506147300981291,0.020568623192809037
Christopher Meloni,12,0.00015173943856760445,0.011354507852477538
Steve Guttenberg,12,0.00013810940226656438,0.008926021125688435
Elaine Hendrix,12,0.00031306355629655134,0.008081691526912214
Shawn Hatosy,12,0.0001737377134907375,0.010924028195007412
Mark Duplass,12,0.00015085685639033532,0.009183566391112124
Teri Garr,12,0.00014740513004746192,0.012388590092064968
Nicholas Gonzalez,12,0.00012829229131105824,0.0035764479728698233
Ari Graynor,12,0.00011542278660493728,0.009308365226134176
Jim Sturgess,12,0.00019638965325929065,0.01515216768586425
Chi McBride,12,0.0001580609525265315,0.011301758158542891
Tia Carrere,12,0.00011860878064149287,0.0044702377493639825
Wes Studi,12,9.064924202493974e-05,0.01676272233508841
Joel David Moore,12,0.000305192308847749,0.015378754644815973
Anupam Kher,12,0.0012845227134298332,0.001698077326348415
Macaulay Culkin,11,5.9033966362929465e-05,0.004725111150893599
Noah Taylor,11,0.0007941701937021119,0.016650435105550934
Kristin Davis,11,7.51237264286451e-05,0.014903843616822983
Thomas F. Wilson,11,0.0003554022155414632,0.00847565115643212
George Kennedy,11,0.00030091139920516616,0.0045642293377340095
Chris Noth,11,0.0001314246735996334,0.005458890507236438
Jack O'Connell,11,0.00032353584494762376,0.012565096689711034
Taylor Lautner,11,9.294782157087478e-05,0.030962060270744766
Don Johnson,11,8.171517630333264e-05,0.014556900653166893
Jeffrey DeMunn,11,6.495930394722286e-05,0.021574609441923312
Elizabeth Daily,11,0.0002840281992234172,0.007462312133206432
Joseph Gilgun,11,3.944901479080481e-05,0.006036972684574597
Devin Ratray,11,7.803583025443905e-05,0.011885375228679928
Lea Thompson,11,0.0001216053411877182,0.009004503963736815
Michael Moore,11,0.000519320877297531,0.0032580520861239144
Robert Wagner,11,0.00028695126269812695,0.010505613211553416
Ned Beatty,11,0.0001436599006672142,0.006105534004222282
Jaime King,11,9.571961110503185e-05,0.010278394076739712
Hayley Atwell,11,9.787535144677364e-05,0.02076298438636864
Kimberly Elise,11,0.00017690288494145537,0.004153223795484331
Adrian Martinez,10,8.424567746553897e-05,0.011795757341981643
Jeff Garlin,10,9.08625753888198e-05,0.0047151292681185605
Judy Davis,10,0.00044969765518226254,0.0044736711878453645
Ruby Dee,10,0.00011881501241692145,0.011195526506420441
Mary McCormack,10,9.440625499145433e-05,0.005402479238166791
Michael Rispoli,10,5.8414446530759586e-05,0.012283221953246643
Embeth Davidtz,10,0.00029681608663325855,0.007895611000243781
Eva Green,10,0.0001153236765036135,0.014629134601159588
Rebecca De Mornay,10,0.00018515075937942374,0.008024509154493407
Ramon Rodriguez,10,6.185282930356986e-05,0.00943449006303982
David Arquette,10,9.1691641908365e-05,0.006688593764047294
Dan Hedaya,10,9.283313465704796e-05,0.0066248478887110645
Greta Gerwig,10,0.00015218676416218702,0.004307404959584298
David Hewlett,10,0.000674347759671957,0.0014879674359005268
Cameron Bright,10,7.621894195120288e-05,0.02360694500684976
Daniel Stern,10,5.8077572049912193e-05,0.009362443450241276
Essence Atkins,10,6.910489348770023e-05,0.001295184476611244
Miranda Otto,10,9.461256905772807e-05,0.008285686841287351
Bernard Hill,10,0.0001180540318964749,0.015780525738579947
Jason Robards,10,0.00036405166909222835,0.00876195198157043
Warren Beatty,10,8.94399568891524e-05,0.0037979344138421313
Mathieu Amalric,10,0.0009114168104285904,0.002242162095429183
Esai Morales,10,7.323815273037553e-05,0.003855721114142533
Jenifer Lewis,10,4.952500383655958e-05,0.0046127033392799575
Lena Dunham,10,0.00029409053810552466,0.003286596231411689
Paul Schneider,10,8.046130682800627e-05,0.007170292111045455
James Brolin,10,7.513070614153486e-05,0.0021332985115859074
François Cluzet,10,0.000400689821225886,0.0028246628819301304
Aaron Yoo,10,4.861224713850726e-05,0.004580001792656764
Rosie Perez,10,0.00019840482254868347,0.008501520496172274
Dagmara Dominczyk,10,0.00022667608684876305,0.004669333879938905
Laura Harring,10,0.00013401519681919774,0.009200082756513071
Alexandra Maria Lara,10,0.00011546602574031021,0.00743565717717809
Lynn Redgrave,10,9.182257973502297e-05,0.006157748675422724
Jack Warden,10,0.00016416104555803647,0.0031901106603820302
Illeana Douglas,10,8.203166493386414e-05,0.002124093363079965
Richard Coyle,10,0.00010467879131407945,0.01410316380428452
Steve Howey,10,5.458773981143455e-05,0.007416809513763015
Geoff Stults,10,6.525879687343751e-05,0.0023856757941402725
Lynn Cohen,10,9.671720312726009e-05,0.0023291601007798023
Steven Mackintosh,10,0.00020417876347811892,0.0037704751430317437
Campbell Scott,10,0.0001612747325668516,0.0045213411007988666
A.J. Buckley,10,0.00033070233424867636,0.0017807281605298304
Aimee Garcia,10,0.00021288644449334214,0.0017000777943857312
Fionnula Flanagan,10,0.00023043497286706882,0.004229564840718092
Ben Gazzara,10,4.900532802613451e-05,0.0033744464838399444
Burt Young,10,0.00012354354544158916,0.017184030019636743
Alex Borstein,10,7.545078698381453e-05,0.010440472323718957
Jurnee Smollett-Bell,10,0.00018211581683638857,0.020086962506541673
Martin Starr,10,8.293623863777936e-05,0.008805223114526186
Zoe Kazan,10,0.00010369159692916607,0.008878790468509128
Emma Watson,10,0.00010228898105137408,0.020348526208317872
Christina Milian,10,4.153161548430088e-05,0.009253037601785844
Max Ryan,10,7.891333509073014e-05,0.014660792163928743
Jonathan Winters,10,0.00038335450911027973,0.01588706724512553
Denis Leary,10,7.529617010177398e-05,0.012493167617655128
Robert Davi,10,8.433461958727413e-05,0.008089186049361242
Mira Sorvino,10,0.0001051216488850507,0.0063232720596602034
John Doman,10,0.0006647276922206643,0.024661820433384
Topher Grace,10,0.00013456501974739476,0.01800862515268404
Powers Boothe,10,9.695191925257142e-05,0.006577049847368416
Geraldine Chaplin,10,0.00019641561885009714,0.012647337493832884
Jeanne Tripplehorn,10,0.0002899952634304063,0.006989164498265988
Madeline Kahn,10,9.567465023325345e-05,0.006290806521102974
Wilford Brimley,10,0.0001426861751713169,0.006436137857657845
Bella Thorne,10,5.317795187090124e-05,0.011449858261254322
Robert Shaw,10,0.0005292419927329056,0.00037290337788320146
Rob Paulsen,10,5.9966041221628536e-05,0.003478364665548798
Sid Haig,10,0.000174298660616395,0.00987297447934124
Kevin Nealon,10,4.0156130569957264e-05,0.012343981080424582
Omar Benson Miller,10,0.0002765081424203336,0.006231249040068789
Jordana Brewster,10,6.552171154988013e-05,0.018454199587852674
Mary Kay Place,10,0.00030366167658002453,0.011555738407990334
Bradley Whitford,10,8.512157544796834e-05,0.012174434783324311
Joely Richardson,10,5.231481213399258e-05,0.0068230179812831145
Dwight Yoakam,10,0.0003529087805201436,0.01648761815489454
Jennifer Esposito,10,6.668735200685882e-05,0.00950904591743805
Brian Doyle-Murray,10,8.266491519027176e-05,0.007163737738764424
Crystal Lowe,10,0.00012473481464809658,0.005434817290226485
Jane Fonda,10,6.258307352586719e-05,0.011065184161728941
Henry Thomas,10,0.00025217843132605884,0.010343671218622086
Haley Bennett,10,0.00015668756125409447,0.005064943657379651
Wanda Sykes,10,5.4930065554174506e-05,0.009133613290510371
Willie Garson,10,0.00017432040109642885,0.008134737516908233
Louis Lombardi,10,0.00022758513498424252,0.007124974695433367
Julian Glover,10,0.00013856692568082956,0.018355613340275592
Peter Greene,10,6.59706483700464e-05,0.007457336973456441
Mia Kirshner,10,9.733432666486008e-05,0.012652468652245685
Sean Harris,10,6.328650841576682e-05,0.014413033561704926
Shawn Roberts,10,6.624952627168965e-05,0.005230397220201088
Chris Mulkey,10,0.0002324419522435467,0.018451091473271626
Noureen DeWulf,10,4.948592312688494e-05,0.0030940413265474337
Leighton Meester,10,0.00015777041719408543,0.013745404638159358
Joe Don Baker,10,0.00016999796608625444,0.010904407713137573
J.T. Walsh,10,5.1719794122833814e-05,0.014114986226124636
Shawnee Smith,10,6.0770601857973814e-05,0.003947952295955995
Ricky Schroder,10,0.00011988181532906262,0.01042304130460794
Brittany Daniel,10,7.759153564671047e-05,0.003736640575016417
Clarence Williams III,10,0.00010889953455825269,0.009565205807872785
Danny Dyer,10,9.476783026653373e-05,0.011729005988042237
Saffron Burrows,10,0.0001531651016166352,0.012188853289743139
Jean Simmons,10,0.0001500889230069263,0.011994036390051319
Peter Mensah,10,0.0002914250875174113,0.01240157116248482
Miko Hughes,10,0.00015643912689316958,0.018191136972959775
Maury Chaykin,10,0.0002395128856078716,0.0083466719345039
Armin Mueller-Stahl,10,9.480791061120339e-05,0.008023446549300635
Robert Pattinson,10,6.348097756937072e-05,0.022582206466851468
Jason Patric,10,8.404999291060524e-05,0.004116830545815701
Erika Christensen,10,6.803222629904287e-05,0.003291316491357335
Joan Chen,10,0.0001263358186170971,0.0050535391197691
Celia Imrie,10,0.00037118105570298654,0.011593521860626031
Muse Watson,10,9.72162633145666e-05,0.00833448377628054
Shea Whigham,10,8.046842197043673e-05,0.01033942260715858
Bailee Madison,10,0.0001048497756438744,0.01448337385188751
Tatyana Ali,10,7.393875264664779e-05,0.013059567187832003
Ted Danson,10,6.485986501096966e-05,0.010268412992770279
Ryan O'Neal,10,0.000390454543186199,0.002173241940232445
Katy Mixon,10,6.271129728743081e-05,0.017222181993064422
Karen Allen,10,0.00017000884654829715,0.010503423219643713
Michael Berryman,10,7.549601832534513e-05,0.0006816783052536446
Jerry Stiller,10,6.852056842937077e-05,0.004235126963968852
Mia Farrow,10,0.0004092196761316778,0.0010867502805128452
Stephanie Szostak,10,9.529184888190985e-05,0.023097298405956115
Raymond Cruz,10,6.983106198901845e-05,0.007831788928554236
Austin Pendleton,10,0.00039119330242261036,0.0076165568655192604
Gary Farmer,10,0.00019141709844149304,0.019344710034969466
50 Cent,10,0.00017040773577139774,0.024893462208030286
Lily Tomlin,10,0.00014620311070048534,0.015464942522695327
Leonard Nimoy,10,0.00021481409981951143,0.007748211181332566
Danny Woodburn,10,7.393266808878034e-05,0.010843868626183367
Dean Stockwell,10,8.905799692642772e-05,0.016049001350646762
Gregg Henry,10,7.393094516792413e-05,0.0007680284021957511
Laurence Olivier,10,0.0002671685448835171,0.015839272700982263
Dexter Fletcher,10,0.00012626256051001192,0.02093550287233544
Nicole Beharie,10,0.00011116695285647817,0.010852295085759278
John Amos,10,0.0002894415828712379,0.008895530297139966
Lisa Ann Walter,10,5.910719890517351e-05,0.019606274906894268
Megan Mullally,10,8.61017855262785e-05,0.008179138001278584
Lukas Haas,10,0.00016013623636712491,0.021868606829522793
Rafe Spall,10,0.0001039526259838571,0.007906932491488152
Brian Geraghty,10,6.879408585019031e-05,0.013148015349730863
Tom Noonan,10,0.00016499921337729322,0.005929865627274386
Lou Taylor Pucci,10,6.472402753211709e-05,0.0021441676597232402
Sydney Pollack,10,0.0005633637282795187,0.019799454816000754
Meat Loaf,10,8.492635516359747e-05,0.011490589806312191
Jose Pablo Cantillo,10,0.00010549229418628334,0.015532952263181504
Charles Napier,10,0.00012130795036544565,0.010330153857275617
Tim Meadows,10,0.0005307221994780224,0.014542880277226585
Jürgen Prochnow,10,9.851325043274272e-05,0.009978458153727478
Michael Gough,10,6.266903220067154e-05,0.008114220339029869
Daryl Sabara,9,7.825187523822732e-05,0.008110028064381703
Joey Lauren Adams,9,4.55566746570836e-05,0.01969986211371308
Andrea Martin,9,0.00011814661763970176,0.003104895697258903
Corbin Bleu,9,6.417070211785702e-05,0.0038093361966693925
Andy Lau,9,0.0007065166815769744,0.0019129492103527076
Nia Vardalos,9,7.277272784948248e-05,0.0008169265389422436
Kris Marshall,9,5.886565935848171e-05,0.029490162656330702
Brandon T. Jackson,9,1.8493540456623205e-05,0.012211505562823232
Martin Kove,9,0.00010414444956169222,0.0076277535926031126
Rod Steiger,9,9.340142846092304e-05,0.009370487188929024
Jesse McCartney,9,2.450931614860293e-05,0.0041792847487605415
Vincent Schiavelli,9,5.8480608860253626e-05,0.008632775287360886
Alison Brie,9,0.0001953356404643015,0.018182550416903233
Cathy Moriarty,9,0.0001825344769997362,0.019507635114566192
Brady Corbet,9,8.751096164202501e-05,0.0045654617563299265
Omari Hardwick,9,4.1091717733820304e-05,0.008321169177258727
Rupert Graves,9,0.00021029096776181702,0.008406759924413419
Lupe Ontiveros,9,0.0001353832852226121,0.0029031985601415925
Barbara Hershey,9,0.00014278524575712573,0.004475178306306376
Roy Scheider,9,0.0004078936257078235,2.0968874303094542e-05
Verne Troyer,9,3.6113610679719844e-05,0.006142577064507634
Bruce Davison,9,9.179595164993892e-05,0.023339235479998117
Ronny Cox,9,0.00016774691437565817,0.005627421138847845
Larenz Tate,9,5.142561454159564e-05,0.0084628521635794
Richard Tyson,9,0.00018732577520281924,0.008365520299096272
Seth MacFarlane,9,0.00011073662165213483,0.03354927097423236
Armando Riesco,9,5.838780486823702e-05,0.010676040580628432
Ayelet Zurer,8,0.000514178169949585,0.035354952968792305
Agnes Bruckner,8,7.10166416730937e-05,0.006703623690825033
Merritt Wever,8,5.319793017860093e-05,0.004871369241346108
Ben Falcone,8,0.0004507108190382192,0.009438511708193051
Edi Gathegi,8,6.533107656131247e-05,0.0071061293909023635
Franco Nero,8,8.065225657835736e-05,0.01069093574514499
Natascha McElhone,8,4.6620214871204784e-05,0.02111892276235574
Bobb'e J. Thompson,8,7.217430326891228e-05,0.005774536449554214
Freddy Rodríguez,8,5.633000285338991e-05,0.005728482093095022
Lauren Ambrose,8,5.6431807443252094e-05,0.0028079796960948193
Kirby Heyborne,8,0.0003560603404961382,1.3768633517195723e-05
Kevin Connolly,8,4.716647216771019e-05,0.011132733136472731
Tom Hollander,8,0.00011879539180362465,0.004377820458630108
Rory Kinnear,8,0.00016077278021144485,0.006934258579517595
Vanessa Lengies,8,0.00016640973669777517,0.006386659741106581
Frank Finlay,8,0.000116851502545593,0.000754460498045629
David Hyde Pierce,8,2.7196211515014337e-05,0.004362512676778659
Leon,8,3.425647891770501e-05,0.007162292055649429
Samantha Mathis,8,6.782657787680168e-05,0.010084835177612446
Marian Seldes,8,5.2911130204469584e-05,0.01434612075176945
Dylan Minnette,8,5.481747901037049e-05,0.011317926176666462
Ken Marino,8,1.951935950095125e-05,0.004024421561224223
Peter Gerety,8,7.30527770979796e-05,0.006723986725701465
Taylor Negron,8,4.690991571598238e-05,0.004303973321779822
Drake Bell,8,2.0136488704890146e-05,0.0030397047049967327
Jeremy Irvine,8,2.5960881262979036e-05,0.008274228841653958
Jessica Szohr,8,0.0002707713991708438,0.004436847011765788
David Zayas,8,8.599811041535196e-05,0.012747966106880842
Mark Valley,8,0.000168503828843937,0.014520696307117862
Wendell Pierce,8,3.219963590800553e-05,0.015092145665552496
William McNamara,8,6.23944976676275e-05,0.004388946534693075
Abigail Spencer,8,3.8887407323180314e-05,0.005800675266788216
Brooke Smith,8,3.015590865425795e-05,0.0180676297373529
Lee Marvin,8,0.00017661766877465887,0.0018653572954635065
Judd Hirsch,8,4.418584213582982e-05,0.005694417270404155
Taran Killam,8,9.694486702686256e-05,0.0010986647135636885
Rosanna Arquette,8,0.00014227989084214895,0.0014695356435485362
Michiel Huisman,8,0.00018616967913980104,0.009546162440274118
Thomas Mitchell,8,8.669539020754727e-05,0.00044800608151096083
Maximilian Schell,8,0.0001708517297175346,0.0019529108499759687
Jason London,8,2.212873497232982e-05,0.003969046991310713
James Mason,8,0.00014179085557649706,0.0010015527318698928
Dom DeLuise,8,2.617365571175767e-05,0.0038411507500284913
Spencer Wilding,8,9.679777973719755e-05,0.013226254121594902
David Patrick Kelly,8,2.4431531573588834e-05,0.004216786480468373
Terry Pheto,8,0.0004026127294609785,0.0005758220459575905
Rachel Blanchard,8,4.801207197170386e-05,0.00847537034683032
Siobhan Fallon Hogan,8,3.9032843683233026e-05,0.007995903817031764
Frances O'Connor,8,0.00016158107587404898,0.007293728960177457
